"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"210130_s_at"	-1.21300660271177	7.75143371346167	-6.05699053548746	3.03180564536393e-05	0.00601384657550549	2.71325153016256
"209170_s_at"	2.22379512614484	8.73693941682099	6.05091763833402	3.06334361394621e-05	0.00601384657550549	2.70339010725145
"33814_at"	-0.526614492774939	8.58089426279909	-6.04900917035929	3.0733255700733e-05	0.00601384657550549	2.70028987087186
"211954_s_at"	1.51228077047663	9.36823124460435	6.04836765851439	3.07668855004993e-05	0.00601384657550549	2.69924763092352
"201181_at"	1.15454089280983	7.99350100034756	6.03643023780339	3.13997617443811e-05	0.00608418166043517	2.67984166094634
"215726_s_at"	-1.71742862949673	10.5153185690016	-6.02651294273003	3.19359077577877e-05	0.00613472269454124	2.66370281504467
"219497_s_at"	1.60242160902588	6.82955419331802	6.02056549811066	3.22620293835344e-05	0.00614440000643843	2.65401693518397
"204981_at"	-1.28790929453401	9.01990247848929	-6.01057645527688	3.28176413826673e-05	0.0061972500248303	2.63773660893127
"210859_x_at"	-1.06712399804817	9.325699169704	-5.99858011506673	3.34981773740902e-05	0.00627260408762061	2.61816423790137
"210706_s_at"	-0.813786115533647	8.36811550686395	-5.99280801704874	3.3830872161424e-05	0.00628211103644175	2.60873892116182
"209648_x_at"	1.29616212157946	7.37565484576951	5.98042263743358	3.45564795423608e-05	0.00636381845985475	2.58849723293164
"202680_at"	1.06289706293367	8.97569961225896	5.96261550206456	3.56284124254182e-05	0.00648327265135574	2.55935289299664
"211138_s_at"	-2.94379009429864	9.15960625921655	-5.96002814697111	3.57870365802071e-05	0.00648327265135574	2.55511415922678
"218153_at"	0.848690967310304	9.76372844515373	5.87988617966956	4.10850226955287e-05	0.00733408180386081	2.42330775134136
"206463_s_at"	-3.61102027113389	9.25450255691124	-5.87908870461084	4.11416876310461e-05	0.00733408180386081	2.42199117985142
"211953_s_at"	1.89361902992609	8.23521602730072	5.8627878544076	4.23180489923842e-05	0.00743296289642034	2.39505817177439
"218342_s_at"	-0.983450100816698	9.93418892911223	-5.86216733288118	4.23635187293176e-05	0.00743296289642034	2.39403210711249
"219479_at"	1.53311275105858	6.97853942111718	5.85110628585976	4.31826688880859e-05	0.00751749539713451	2.37573211954613
"203797_at"	2.16672979696552	9.20977858683638	5.83594103722074	4.4332793503112e-05	0.0076337451612948	2.35061124958781
"215416_s_at"	1.42543807192219	8.77108190932719	5.83330955739396	4.4535604315771e-05	0.0076337451612948	2.34624865726523
"200862_at"	-2.68516703616173	10.7317206567604	-5.82021261109033	4.55595334823076e-05	0.00771445130688424	2.32452005289828
"213134_x_at"	1.4332805073506	9.65030589046951	5.81845440722102	4.5698854396119e-05	0.00771445130688424	2.32160107860495
"212636_at"	1.38746526976041	9.32020055687522	5.80593664578953	4.67037374289852e-05	0.00780036533865777	2.30080531299198
"203154_s_at"	-0.52942164572997	9.29823273839677	-5.80107190449148	4.71004738262537e-05	0.00780036533865777	2.29271701250138
"214877_at"	0.496116068411489	6.57439391886118	5.79521407805426	4.7582881607294e-05	0.00780036533865777	2.28297274442153
"209917_s_at"	-1.7419710406691	6.92623961666941	-5.79491043427803	4.76080279162347e-05	0.00780036533865777	2.28246750098213
"202528_at"	-1.63264265855169	7.96961958631269	-5.78449804366686	4.84787947594726e-05	0.00788505827463743	2.26513339292721
"209167_at"	1.80257323979715	8.54518144591105	5.77803614280428	4.90275508185548e-05	0.00788781153352711	2.25436752285179
"210886_x_at"	-1.37802865630342	8.37870440715729	-5.77597804136126	4.92036890526531e-05	0.00788781153352711	2.25093727110616
"214723_x_at"	1.26336798263912	5.32890036251113	5.76056422781459	5.05440628070712e-05	0.00795967994909086	2.22522631231502
"213564_x_at"	1.90742221736087	11.9766813249974	5.75765114743603	5.08016423149046e-05	0.00795967994909086	2.22036306709749
"219223_at"	-0.739225591152865	8.98535403254021	-5.75708320776087	5.08520201541716e-05	0.00795967994909086	2.21941476815191
"200972_at"	1.02947377249864	10.5507979606466	5.75451102855197	5.10808343903421e-05	0.00795967994909086	2.21511933634492
"205260_s_at"	1.31472618597332	7.11364792550376	5.73158398829954	5.3168544159276e-05	0.00822746298264686	2.17678739619121
"218928_s_at"	-0.766038324928126	7.52391038774601	-5.70580460488853	5.5622890560328e-05	0.00852843090706334	2.13359064496393
"209387_s_at"	1.9518833705093	9.27626220627227	5.6987306028815	5.63168732916707e-05	0.00852843090706334	2.1217194927846
"202431_s_at"	2.06463435421323	9.02107197102844	5.69444045955661	5.6742152261142e-05	0.00852843090706334	2.11451632462891
"218902_at"	1.14628067734126	7.51278527173875	5.69333765105178	5.68520141482627e-05	0.00852843090706334	2.11266425160632
"209259_s_at"	1.15901946218329	8.74713879214866	5.69149777630944	5.70357976178133e-05	0.00852843090706334	2.10957392624126
"220299_at"	-0.484562525584135	6.00792820425818	-5.68777173567201	5.74098925665081e-05	0.00852843090706334	2.10331394400306
"203637_s_at"	2.32605173554965	7.5295201543422	5.6752658902686	5.86843331066692e-05	0.00866001983189344	2.08228789116476
"210830_s_at"	-1.61338638400974	9.49873114624321	-5.66802224475968	5.94360010087666e-05	0.00869537534777348	2.07009828636007
"201951_at"	-3.0555617008368	8.54556661139058	-5.66545921544252	5.97043678234234e-05	0.00869537534777348	2.06578331143703
"213680_at"	3.50103683832176	9.14132541961651	5.65052850453076	6.12930844967291e-05	0.00886879092104295	2.04062695909352
"210241_s_at"	-1.33676112866625	7.54049547507751	-5.64201318003155	6.22188804310448e-05	0.00893684033524588	2.02626457401778
"211417_x_at"	-3.01781055471688	9.13640908346884	-5.6388590047604	6.25655025040774e-05	0.00893684033524588	2.02094179001638
"202647_s_at"	1.52404429005951	7.6117686153626	5.62917457777292	6.3642411542976e-05	0.0090327634166378	2.00458955620203
"204669_s_at"	-1.01467485829687	9.00138547871823	-5.60327045416566	6.66191543724441e-05	0.00939540896760235	1.9607805166686
"218963_s_at"	2.59121308416461	7.56668831286299	5.58313367371539	6.90334006401935e-05	0.00967466205324171	1.9266552378461
"218854_at"	1.2176106063615	9.24131849290721	5.57834840079709	6.96204375491697e-05	0.00969595131192593	1.91853677737475
"205487_s_at"	0.918263040225268	6.81104969959157	5.57125762950249	7.04999018461688e-05	0.00974041851901768	1.90650058598275
"220964_s_at"	-0.578103680460117	10.3825634725152	-5.56874773362725	7.08139747826085e-05	0.00974041851901768	1.9022383651127
"219809_at"	-0.456798311185514	8.59558881973192	-5.5631064623153	7.15252302433757e-05	0.00977789389885362	1.89265509258029
"205150_s_at"	-1.88979798251887	7.51000655985159	-5.55505985249773	7.25526799059557e-05	0.0098578741850269	1.87897741144195
"44790_s_at"	1.27710089994961	6.30308141393446	5.55059701498824	7.31291564997644e-05	0.00987598178354091	1.87138726150202
"218035_s_at"	-1.33850278261921	10.3046001142486	-5.53626722325151	7.50127044258239e-05	0.0100112842123124	1.84699575202398
"201030_x_at"	2.13708287080194	11.8140421273227	5.53055365855475	7.57777638809328e-05	0.0100112842123124	1.83726181189192
"201876_at"	-1.23524384584877	10.5618368096171	-5.52919501724708	7.59608843697052e-05	0.0100112842123124	1.83494643777496
"209505_at"	-2.86588529444752	7.33660168888272	-5.52542446352624	7.64715100176624e-05	0.0100112842123124	1.82851927627127
"202862_at"	-1.94161277349067	8.03834833354575	-5.52494343446409	7.65369102811299e-05	0.0100112842123124	1.82769917712376
"202690_s_at"	1.48112786116016	9.40514078907944	5.52281705322348	7.68267109592702e-05	0.0100112842123124	1.8240735276917
"203636_at"	1.98175825696871	7.66323858615056	5.51212327243339	7.83016011419415e-05	0.0101441545246854	1.8058295402826
"218942_at"	-0.823635864666372	9.91213532213144	-5.50398546993485	7.94437442767512e-05	0.0102326297902823	1.79193471199158
"209163_at"	-1.83852154984356	10.1612497429615	-5.49791079079173	8.03076470537044e-05	0.0102844557430902	1.7815561128804
"209426_s_at"	-2.01337358513352	7.98940787714829	-5.47266629961885	8.40040868320306e-05	0.0106963603821608	1.7383670368183
"212607_at"	1.10422235163353	9.01266968348624	5.42688058661359	9.1168000178097e-05	0.0115397760293296	1.659794317293
"39817_s_at"	1.20235719307466	9.85996023489305	5.42385302795557	9.16636160836216e-05	0.0115397760293296	1.65458781857988
"212549_at"	0.660899021842742	8.62623963854086	5.40758607964813	9.4375043822236e-05	0.0117529168569317	1.62659041167082
"204015_s_at"	-1.45309872341383	6.9722837236572	-5.40169671825436	9.53771970033406e-05	0.0117529168569317	1.61644450842
"221685_s_at"	0.875500796528422	8.08785349639389	5.39981944718382	9.56989653962915e-05	0.0117529168569317	1.61320936737617
"203690_at"	1.24592160861673	6.9446035030508	5.39487485621827	9.65519041306545e-05	0.0117529168569317	1.60468577416986
"202161_at"	0.685534929626801	7.30839923648064	5.39302486061526	9.68730601223796e-05	0.0117529168569317	1.60149578982714
"202691_at"	1.15862735774662	8.4178077010389	5.39296609439723	9.68832800565576e-05	0.0117529168569317	1.60139444984186
"207986_x_at"	-0.84840920943315	9.80818755814273	-5.39197554202581	9.70557145185545e-05	0.0117529168569317	1.59968620583802
"208249_s_at"	0.762053653558691	7.39446860168801	5.38899690564043	9.75761620308024e-05	0.0117529168569317	1.59454857148698
"212176_at"	1.04102253134186	8.70693688613164	5.38519122346919	9.82453507946957e-05	0.0117698986653667	1.58798253460065
"201254_x_at"	0.584244200406681	13.4868532345281	5.37721388809042	9.96636433296e-05	0.0118759623760079	1.57421216284135
"203855_at"	1.00697198783276	7.87855039114279	5.36223284563585	0.000102385066855465	0.0120843490724948	1.54832695030815
"204554_at"	-1.06159555560359	6.96210780058598	-5.36162526073242	0.000102497059404098	0.0120843490724948	1.54727643468184
"214307_at"	-1.20631618982854	5.89273014337236	-5.34668725791266	0.000105291004147179	0.012282100911668	1.52143167827136
"201564_s_at"	0.789747376580809	7.23597767200266	5.34263599637439	0.000106062327737559	0.012282100911668	1.51441685243607
"210328_at"	-0.963647193362529	6.80004748196946	-5.33725265226399	0.000107096383478104	0.012282100911668	1.50509181338962
"205151_s_at"	-1.78744380994126	8.86886164182284	-5.33502758052999	0.000107526846210252	0.012282100911668	1.50123631062103
"205248_at"	-0.652985560422594	5.93674657974351	-5.33469073331364	0.000107592169588495	0.012282100911668	1.50065257450518
"203375_s_at"	0.941885268724086	7.52504741426344	5.33142258958394	0.000108228096728079	0.012282100911668	1.49498822178767
"214126_at"	0.925479205039083	7.49633204585228	5.33063025240666	0.000108382861225295	0.012282100911668	1.49361470818869
"209659_s_at"	0.756163111777216	10.1431297123753	5.32939419576665	0.000108624756255601	0.012282100911668	1.49147182673537
"208854_s_at"	1.15276502291364	9.7362652223203	5.32679610317468	0.000109135034802776	0.012282100911668	1.48696693855808
"215603_x_at"	-2.75214547466758	8.6422158566872	-5.32249843356203	0.00010998460530198	0.0123155123615277	1.47951297042093
"220119_at"	-0.435861793039068	7.32250542424312	-5.31554924816936	0.000111372931278812	0.0123610688159285	1.46745450020954
"203222_s_at"	-1.23391438216494	6.80543226584926	-5.30979459374638	0.000112536418129323	0.0123610688159285	1.45746353558539
"217037_at"	-0.471555460604445	4.90750159828401	-5.30935276937818	0.000112626268499805	0.0123610688159285	1.45669626275988
"218841_at"	-0.563903023372577	7.99231031840634	-5.30630427042896	0.000113248256852983	0.0123610688159285	1.45140146681617
"200804_at"	-0.816380778155612	12.1385566173138	-5.30547948834988	0.000113417151864464	0.0123610688159285	1.44996871058772
"210445_at"	-1.20178916598699	6.54956991425952	-5.30400455399856	0.000113719836075275	0.0123610688159285	1.44740630856052
"220532_s_at"	1.55394433426889	9.97078163388526	5.29789210222697	0.000114983217772025	0.0124377235029808	1.4367838068778
"221563_at"	-1.52926663705599	8.55928049638293	-5.2789209505785	0.000118998232457799	0.0128098435452036	1.40378059665447
"210056_at"	-1.05675420788918	6.90398293584006	-5.27546596777145	0.000119745007570147	0.0128282596331038	1.39776455866917
"215931_s_at"	-0.708263653555695	5.87994643976988	-5.26626023422472	0.000121758680926054	0.0129637070775204	1.3817265849221
"218688_at"	-0.467971846821891	6.60883868944502	-5.26273148871148	0.000122539877400778	0.0129637070775204	1.37557568290425
"219741_x_at"	-0.518415212096593	8.12360735983264	-5.26027964492496	0.000123085738029615	0.0129637070775204	1.37130086225395
"201131_s_at"	-1.21094374616042	11.5897715914537	-5.25618185241308	0.000124003695830079	0.0129637070775204	1.36415438962889
"202003_s_at"	0.973245652740969	9.85504430397848	5.25522332892234	0.000124219443520428	0.0129637070775204	1.36248239633712
"209184_s_at"	1.10337569495764	8.50351314003433	5.24961569683298	0.000125489478693236	0.0129637070775204	1.35269813501811
"209134_s_at"	0.607939840456226	13.0495514440222	5.24623436762866	0.000126261815854832	0.0129637070775204	1.3467961830602
"202109_at"	-1.35793244174851	9.34894504265983	-5.24494103210519	0.00012655853569471	0.0129637070775204	1.34453829513511
"204319_s_at"	1.32388341653978	7.96342466159131	5.24491956874453	0.000126563465980486	0.0129637070775204	1.34450082267369
"222039_at"	1.2715045402474	8.36425355364329	5.24377316189125	0.000126827094327489	0.0129637070775204	1.34249923792458
"206746_at"	-0.703537337831431	6.81079387520371	-5.23539215282509	0.000128771834264579	0.0130636199178559	1.32786061117329
"204825_at"	1.42788907533304	10.1532531968325	5.23451530146979	0.000128977084859682	0.0130636199178559	1.32632848735964
"219053_s_at"	-1.09226824323127	10.1085196087036	-5.230944400357	0.000129816471525165	0.0130891422397975	1.32008791622652
"210024_s_at"	1.02133950393961	9.78657450883618	5.21867828240646	0.000132743324139096	0.0133239616747364	1.29863762595178
"204444_at"	1.36028340837352	8.35650818419222	5.19445400766676	0.000138726934642534	0.0138546294414972	1.2562129706092
"204787_at"	1.28205220007843	9.06594333133717	5.19229467503291	0.000139273751061139	0.0138546294414972	1.25242724613716
"219481_at"	1.03886288270101	8.35869000750899	5.18978790034313	0.000139911363732963	0.0138561996358294	1.24803156460872
"213906_at"	2.26700813209021	7.74512785302754	5.18483551502448	0.000141179968656319	0.0138767032721693	1.23934485213078
"202593_s_at"	-0.614873928168109	7.42424644344332	-5.18412135018959	0.000141363893676006	0.0138767032721693	1.23809188918303
"209275_s_at"	-0.806409932200287	9.30537074944983	-5.16191968077328	0.000147207701296944	0.0143577785573938	1.19910454529008
