"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"219353_at"	0.998703263179121	6.83826318736469	4.71010884948566	0.000340321477834423	0.0789935780269212	0.445841309076216
"208979_at"	0.496583503010793	10.2505500240463	4.69678910568535	0.000348967754590068	0.0801654482013453	0.42290529265899
"205351_at"	-0.727161806136654	7.56131026065228	-4.66702282927567	0.000369120225630993	0.0829133625159296	0.371562764772209
"218224_at"	1.26973378612852	9.73103862296969	4.6605096422231	0.000373687895819808	0.0829133625159296	0.360312666902969
"202127_at"	0.931740188166128	8.4306118035818	4.65596008887377	0.000376913074608777	0.0829133625159296	0.35245097038917
"210445_at"	-1.05473502443008	6.54956991425952	-4.65499234904859	0.000377602805114155	0.0829133625159296	0.350778347317037
"205379_at"	-1.38162398891031	9.1447479359199	-4.65147754046886	0.000380118873141223	0.0829133625159296	0.344702375577294
"217838_s_at"	1.71907595789636	8.51164546954196	4.64301530157229	0.00038624781262538	0.0829133625159296	0.330067190151686
"213143_at"	-0.535714104726558	8.03641312251348	-4.64201890423075	0.000386976156785742	0.0829133625159296	0.328343329307954
"219731_at"	-0.690771183500142	8.06331842289358	-4.62938171710265	0.00039633766471305	0.0829807940527544	0.306468479352366
"201489_at"	-0.8508006271343	10.6115242092144	-4.62545170695414	0.000399296393527833	0.0829807940527544	0.299661398624202
"217854_s_at"	-0.610648076848205	9.64800459183613	-4.62258920409099	0.000401465787556633	0.0829807940527544	0.29470205122835
"219104_at"	-1.26542317384356	8.12736650645429	-4.62164152557774	0.000402186678530605	0.0829807940527544	0.293059942075077
"213884_s_at"	-0.530846495578951	6.23121074740366	-4.61095367794867	0.00041040994454778	0.083900594443653	0.274532251981344
"209505_at"	-2.3851016738906	7.33660168888272	-4.59847404306287	0.000420231807710053	0.0851275033745738	0.252879673442286
"202258_s_at"	0.546440526855651	9.51251984048039	4.59083529771543	0.000426363098103081	0.0851521706545218	0.239616267335424
"207843_x_at"	-1.09952380834514	10.8844743793101	-4.58708157542505	0.000429409794730778	0.0851521706545218	0.233095802310238
"219806_s_at"	-1.27976380842929	10.5276915395632	-4.58413418987471	0.00043181776618772	0.0851521706545218	0.227974729279735
"210263_at"	0.506540307767316	6.42764147066963	4.57572010518811	0.000438768886297292	0.0855122025771339	0.213349159243151
"205307_s_at"	-2.03627419584911	7.14765398612501	-4.57266813571555	0.000441318641851205	0.0855122025771339	0.208041913756089
"213294_at"	1.26844223927299	10.2603576178001	4.56717820181792	0.000445943722975746	0.0855295352250246	0.19849216258319
"212935_at"	1.15041168973794	9.3690312573873	4.56348319837231	0.00044908475615168	0.0855295352250246	0.192062537836033
"222376_at"	-0.529045816525446	6.36212310496778	-4.55495197994495	0.000456424388392871	0.0861907173437147	0.177210866948727
"213044_at"	0.828268071671125	10.4173168205111	4.54969936968096	0.000461004761702108	0.0863241101261182	0.168062221227302
"209659_s_at"	0.642382189526316	10.1431297123753	4.52747278861452	0.000480917474142858	0.088685962654024	0.129311065749964
"212287_at"	1.1770556048331	9.41734787234331	4.5224027070153	0.000485582643153074	0.088685962654024	0.120462933643168
"217940_s_at"	0.64618628891365	10.5594517116374	4.51804541075031	0.0004896292082232	0.088685962654024	0.112856177688436
"208763_s_at"	-0.663753315186716	10.4757445208562	-4.51556002664255	0.000491952900180551	0.088685962654024	0.108516260539588
"221942_s_at"	-1.00390719261108	9.94587196127896	-4.51184166505547	0.000495450593648248	0.088685962654024	0.102021920693402
"203566_s_at"	2.09016266426453	8.38184399626907	4.50919136476692	0.000497959242792553	0.088685962654024	0.0973919706680553
"203180_at"	-1.29878227773574	8.62978864897702	-4.49521812059697	0.000511403736220202	0.088685962654024	0.0729670723735882
"205624_at"	1.13077864773253	8.72225180048929	4.49422804402814	0.000512370421629636	0.088685962654024	0.0712355331839545
"205221_at"	-1.20117970274167	6.81787347809551	-4.49089077971504	0.000515642728521143	0.088685962654024	0.0653981279371365
"211373_s_at"	0.996016963877739	8.12649170973914	4.48870399873549	0.000517798612581762	0.088685962654024	0.0615723630621181
"211712_s_at"	1.87923093352868	6.75977037328921	4.48337583607249	0.000523090448539988	0.088685962654024	0.0522483229281958
"211162_x_at"	-0.972993464363805	8.39106814278557	-4.47749479010005	0.0005289961093716	0.088685962654024	0.0419527552559318
"208872_s_at"	-1.49214795474221	10.5007537175108	-4.47435855064005	0.000532173503871458	0.088685962654024	0.0364606288976121
"209426_s_at"	-1.64547983777952	7.98940787714829	-4.47267318962122	0.000533889092467469	0.088685962654024	0.0335087632946349
"220540_at"	0.715175987383435	5.45063671726936	4.47208821109877	0.000534485893317063	0.088685962654024	0.0324841085042982
"219303_at"	0.805580118878969	7.93721814834071	4.4687738306325	0.000537880252886525	0.088685962654024	0.0266778232113865
"204813_at"	-0.830536608348501	8.2674311661224	-4.4654779336069	0.000541277696941492	0.088685962654024	0.0209026047657073
"201876_at"	-0.993862188725013	10.5618368096171	-4.44872312474682	0.00055889353203198	0.0900367441003942	-0.00847607964710306
"210328_at"	-0.803096975056501	6.80004748196946	-4.4480298284156	0.000559635046001861	0.0900367441003942	-0.0096924614820324
"210272_at"	0.695523965535592	8.04372625990326	4.44615649211202	0.00056164373872256	0.0900367441003942	-0.012979498448713
"219090_at"	1.41433642577267	8.30702756342995	4.43883734289959	0.00056956312830389	0.0904122704123934	-0.025825991213603
"219940_s_at"	0.641102354003573	9.14600625964876	4.43651382379351	0.000572101159096507	0.0904122704123934	-0.0299055350128743
"202003_s_at"	0.819244467342845	9.85504430397848	4.4236649038663	0.000586347969004076	0.09162612328545	-0.0524766651175552
"218159_at"	-0.742836498673581	9.87800499312202	-4.42219055083824	0.000588005907185718	0.09162612328545	-0.0550678373605562
"209424_s_at"	-1.67222568928159	6.6435006423	-4.3959661110324	0.000618315248185368	0.0954884449567841	-0.101199568499909
"213831_at"	-3.70812023823588	8.63138516675202	-4.39110062953519	0.000624113024574518	0.0954884449567841	-0.109767250518537
"217037_at"	-0.389515960551738	4.90750159828401	-4.38565092899463	0.000630673381156291	0.0954884449567841	-0.119366917810676
"218941_at"	-0.682919793789369	7.90891198259948	-4.38289312383749	0.000634020208185406	0.0954884449567841	-0.124226097277131
"221823_at"	1.34666422317872	8.18395203264018	4.38273023638238	0.000634218455935199	0.0954884449567841	-0.124513127829978
"202051_s_at"	0.76189754391735	9.09261682946187	4.36571834607179	0.000655278269576875	0.0969822071342579	-0.154507083875221
"200973_s_at"	0.976523335806684	8.88183733091244	4.3570536533787	0.000666279673755211	0.0969822071342579	-0.16979653159339
"204849_at"	0.777700130923654	8.09889514278214	4.35643825991681	0.000667068211315179	0.0969822071342579	-0.170882756721402
"35147_at"	1.18462989277947	9.18842864960145	4.34835604554118	0.000677513855910364	0.0969822071342579	-0.185152530426891
"215603_x_at"	-2.24826999338176	8.6422158566872	-4.34803088286759	0.000677937603885016	0.0969822071342579	-0.185726782912878
"210220_at"	0.872121671320639	6.97349998830624	4.34515723591386	0.000681694363209173	0.0969822071342579	-0.190802289779596
"218738_s_at"	1.02579899660078	9.47403814192379	4.34264097668097	0.000685001467405354	0.0969822071342579	-0.195247323889602
"210706_s_at"	-0.589572741580328	8.36811550686395	-4.34167674396739	0.00068627311705898	0.0969822071342579	-0.19695085117964
"207181_s_at"	1.03479575728322	8.94277518984775	4.33745244422618	0.000691872860983508	0.0969822071342579	-0.204415212510723
"202161_at"	0.550756238016502	7.30839923648064	4.33273631349304	0.000698180063280112	0.0969822071342579	-0.212750973572923
"220532_s_at"	1.27000389372954	9.97078163388526	4.32984853447327	0.000702071212539327	0.0969822071342579	-0.217856333739444
"208617_s_at"	0.822661733703187	10.802062028154	4.32712496229513	0.000705761512963926	0.0969822071342579	-0.222672230004989
"214323_s_at"	1.07181605989416	10.245876581154	4.32517902013414	0.00070841036262772	0.0969822071342579	-0.22611359800799
"215726_s_at"	-1.23215367864447	10.5153185690016	-4.32366735027543	0.000710475119037032	0.0969822071342579	-0.228787248784753
"209378_s_at"	-0.571856261704232	8.85591488780168	-4.32241874273877	0.000712185224960879	0.0969822071342579	-0.230995816828214
"209585_s_at"	0.924774051215528	7.99667722956249	4.31922040341244	0.000716585013700035	0.0969822071342579	-0.236653896422053
"212218_s_at"	-1.26265065544422	9.49032008804111	-4.3169379307295	0.00071974195330538	0.0969822071342579	-0.240692428395035
"218502_s_at"	1.30229979009355	9.52931379218637	4.31204258945835	0.000726561066243545	0.0969822071342579	-0.249355996555416
"202742_s_at"	-1.64933215960929	7.45334716296697	-4.3118480679554	0.000726833397272408	0.0969822071342579	-0.249700306283816
"209616_s_at"	-1.69703704236433	8.12148934435725	-4.3036792655589	0.000738364889967475	0.0976467983953114	-0.264163065704214
"214765_s_at"	-1.26710347707237	7.84683411507562	-4.30212621422057	0.000740578419818141	0.0976467983953114	-0.266913538537509
"221853_s_at"	-0.772507534757812	10.103980991376	-4.28939807780707	0.000758978220657485	0.099484186417122	-0.289464983360139
"209917_s_at"	-1.28714389432037	6.92623961666941	-4.28186428446556	0.000770089505523267	0.100350318430263	-0.302821349803138
"204942_s_at"	-2.14748938377692	9.30924952152222	-4.27853258793022	0.000775056395882956	0.100410358543372	-0.308729904366737
"212678_at"	1.11252380939381	7.14438400209354	4.27514068804285	0.000780146815111808	0.100485615497898	-0.314746431095339
"203882_at"	1.13141422416528	10.0065942392223	4.2588429002903	0.000805088539634164	0.102549175130036	-0.343672179159704
"207396_s_at"	-0.533050701551431	9.4186007934732	-4.25866062930172	0.000805372061560661	0.102549175130036	-0.34399583546876
"202942_at"	-1.48823480242693	10.0521489740995	-4.25292269038493	0.000814349965874891	0.103103183463581	-0.354186385057163
"217734_s_at"	0.876667269335785	9.1974550233892	4.24651577841162	0.000824495975636729	0.103797987712504	-0.365569052502247
"206958_s_at"	0.96005725408641	8.58382225341994	4.2260589768289	0.000857767791245825	0.106628549303639	-0.401941241706242
"204526_s_at"	-0.6725851082407	8.46384520308526	-4.22482067684721	0.000859825470994127	0.106628549303639	-0.404144304439769
"204864_s_at"	0.54759635641855	6.70640312270386	4.22391388308634	0.000861335496775796	0.106628549303639	-0.40575768180811
"206155_at"	-1.03865774727002	6.39067340436878	-4.19760810342492	0.00090634466399814	0.111580542253428	-0.452597050004447
"211417_x_at"	-2.24237270243371	9.13640908346884	-4.18993282576463	0.000919926065982724	0.112630288616995	-0.466276362449177
"208284_x_at"	-2.26569821574557	8.97968239685238	-4.17433970856251	0.000948163803837354	0.114731921397271	-0.494084987638443
"201361_at"	-0.807514365414249	9.77880112928742	-4.17147127282295	0.000953454195265094	0.114731921397271	-0.499203090843169
"210369_at"	-0.675448478576195	8.01353760322586	-4.16950541299099	0.000957097372823937	0.114731921397271	-0.502711199029236
"208309_s_at"	0.683668081560532	7.42285866691281	4.16837395948673	0.000959200669363257	0.114731921397271	-0.504730463830263
"212177_at"	0.653174915423968	7.33635437031774	4.16466361748542	0.000966131216502395	0.114731921397271	-0.511353038410159
"40562_at"	-0.741620278487318	7.84068374275657	-4.16367599790904	0.000967984617093165	0.114731921397271	-0.513116058130489
"218330_s_at"	1.40000265785087	7.38028890650585	4.14016455911236	0.00101319841684279	0.119455557261947	-0.555114041140596
"200873_s_at"	-0.587941724985958	11.6796827489276	-4.13050751756493	0.00103239046495966	0.119677621169477	-0.572379178467249
"205199_at"	-0.693502858972786	7.62359810529481	-4.12984985972808	0.00103371092275692	0.119677621169477	-0.573555271397494
"218440_at"	-1.25037671329894	9.16298294114722	-4.12846011635474	0.00103650696294348	0.119677621169477	-0.576040687561872
"218079_s_at"	0.732329715936423	9.49256204489541	4.12734228720841	0.00103876155043652	0.119677621169477	-0.578039941264592
"202717_s_at"	0.748501571950884	8.62849883791767	4.12574813437378	0.00104198553492331	0.119677621169477	-0.580891305135123
"205029_s_at"	-5.78065265278811	7.65656727234072	-4.1221731406606	0.00104925280884757	0.119677621169477	-0.587286523946751
"211047_x_at"	-0.816633689572447	11.0262932349896	-4.11786180864055	0.00105808593548657	0.119677621169477	-0.595000511131032
"218530_at"	-0.581386224585115	7.81846319554641	-4.11764954912529	0.00105852277591044	0.119677621169477	-0.595380337001009
"201641_at"	1.93683751122852	9.57782804591601	4.11503776937732	0.00106391307194205	0.119677621169477	-0.600054297197113
"213803_at"	0.771349785747206	8.23759014408582	4.11268639125454	0.00106878995704016	0.119677621169477	-0.604262779031343
"219109_at"	1.81440547404342	6.62124156447984	4.10896601701049	0.00107655297233385	0.119944149412576	-0.610922500909664
"211989_at"	0.879406890336474	9.75683553433428	4.10382167472331	0.00108738238035919	0.12011305052737	-0.620133271349242
"218259_at"	0.751619748809794	9.54423445722663	4.10129153513897	0.0010927494110713	0.12011305052737	-0.624664269353016
"211000_s_at"	1.12954350960793	7.43777765712555	4.10059110630778	0.00109423997024889	0.12011305052737	-0.625918704890037
"209118_s_at"	0.845088956572223	12.1086274405483	4.09536153409198	0.00110543476175539	0.120747072530369	-0.63528600491153
"204352_at"	1.38487728035293	9.05775731773835	4.09199827118182	0.00111269621021664	0.120947364157353	-0.641311619890351
"202884_s_at"	-0.402983402870886	7.0954682138216	-4.08139083763789	0.00113591924114538	0.122619891840878	-0.660322393375074
"211988_at"	1.12098343058496	10.3032277060817	4.07996027899294	0.00113908888439894	0.122619891840878	-0.6628870110542
"202912_at"	-2.06724428451129	9.1725137064745	-4.07134473661785	0.0011583701766297	0.124095974258844	-0.678336179055423
"201673_s_at"	-0.620345037098807	7.82179981575303	-4.06362568282061	0.00117592837695089	0.125374220208596	-0.692183215020916
"201231_s_at"	-0.659931938197108	12.2410867824229	-4.05221133292661	0.00120239189337901	0.127149630048182	-0.712668455345608
"209602_s_at"	2.43696879882733	8.7143364753511	4.05152907130333	0.00120399281695312	0.127149630048182	-0.713893253127686
"220299_at"	-0.344435492136206	6.00792820425818	-4.0429673230982	0.00122426901691047	0.128681068414226	-0.729266637524392
"208854_s_at"	0.874312671413557	9.7362652223203	4.04009944652085	0.00123113851619974	0.128795584772201	-0.734417531182451
"210731_s_at"	0.341208602309817	7.61494355067548	4.03566249917806	0.00124184410579031	0.128924854801531	-0.742387918797167
"206247_at"	1.48921834522995	8.93302255399598	4.03479604584627	0.00124394577850061	0.128924854801531	-0.743944576688142
"207131_x_at"	-2.00956664500991	8.89704335455633	-4.03155152316303	0.00125184802327936	0.129109950629643	-0.749774188195011
"218800_at"	-1.16058559244758	5.15261093088749	-4.02931709842544	0.0012573198979775	0.129109950629643	-0.753789402649434
"213006_at"	-0.339958514554168	4.6529061912529	-4.01176993837948	0.00130114886539364	0.132930610470774	-0.785335348409804
"201900_s_at"	-0.980914828849285	11.4665696318423	-4.00968548107854	0.00130645800354977	0.132930610470774	-0.789084387586438
"210859_x_at"	-0.711394477670819	9.325699169704	-3.99893243477766	0.0013341994353941	0.135136209176758	-0.80842994001756
"201463_s_at"	-0.800920578821907	11.0369220181345	-3.99155530019197	0.00135357844242981	0.135624213116753	-0.821707211712567
"203447_at"	-0.76419584613433	10.5964021611768	-3.99146847878116	0.00135380821552319	0.135624213116753	-0.821863496949854
"208775_at"	0.595114164989235	11.4283957594693	3.98819432774102	0.00136250237190042	0.135624213116753	-0.827757646816755
"204594_s_at"	-0.611807910467878	9.30741592346463	-3.98787128079732	0.00136336326967431	0.135624213116753	-0.828339243053926
"209308_s_at"	0.585465424484483	7.90701115461731	3.98406504263544	0.00137354851380512	0.136030140147198	-0.835192392617749
"218924_s_at"	-1.04830412273386	7.55698298456728	-3.98177226895808	0.00137972125032839	0.136036852305609	-0.839321078316774
"205030_at"	-5.19735469427751	9.60331450378988	-3.97834667039545	0.00138899660402125	0.13634806752161	-0.845490432672494
"218127_at"	0.658841067514555	8.93364063338349	3.97401286470175	0.00140082225975342	0.136400928808607	-0.853296705219231
"205164_at"	-0.890141817943817	8.30763690972694	-3.97366434694361	0.00140177770933765	0.136400928808607	-0.853924534934547
"212676_at"	1.33664310538461	8.79275704028797	3.96194547816118	0.00143429441646538	0.138116177153741	-0.875040538168335
"204385_at"	-1.64285150782852	9.64000330734025	-3.96087562483285	0.00143730102101748	0.138116177153741	-0.876968795811484
"212196_at"	1.32387986589778	8.56300524602521	3.9606272452871	0.00143799995959556	0.138116177153741	-0.877416476539741
